year,month,exporter_code,exporter,importer_code,importer,value_usd,net_kg,unit_usd_kg
2020,3,152,Chile,528,Netherlands,5051302.37,1336999.98,3.7781
2020,3,504,Morocco,251,France,4488898.082,942784.0,4.7613
2020,3,344,"China, Hong Kong SAR",156,China,4203712.49,989434.0,4.2486
2020,3,528,Netherlands,616,Poland,3373995.978,475884.0,7.09
2020,3,724,Spain,757,Switzerland,2767514.744,314926.0,8.7878
2020,3,152,Chile,156,China,2685158.227,548626.86,4.8943
2020,3,604,Peru,842,USA,2660442.04,502794.0,5.2913
2020,3,528,Netherlands,56,Belgium,2521704.062,350062.0,7.2036
2020,3,724,Spain,251,France,2382098.055,308271.35,7.7273
2020,3,724,Spain,56,Belgium,2019287.298,281699.5,7.1682
2020,3,276,Germany,40,Austria,1966713.631,254539.0,7.7266
2020,3,724,Spain,616,Poland,1876202.236,331645.5,5.6573
2020,3,504,Morocco,643,Russian Federation,1873251.543,242184.0,7.7348
2020,3,251,France,757,Switzerland,1793803.434,200695.0,8.938
2020,3,484,Mexico,124,Canada,1768607.0,148854.0,11.8815
2020,3,528,Netherlands,208,Denmark,1710531.522,184338.0,9.2793
2020,3,484,Mexico,392,Japan,1674255.0,136861.0,12.2333
2020,3,724,Spain,203,Czechia,1537355.146,703668.0,2.1848
2020,3,724,Spain,372,Ireland,1500574.84,171009.5,8.7748
2020,3,724,Spain,40,Austria,1489110.635,165714.9,8.986
2020,3,504,Morocco,702,Singapore,1264786.382,69438.0,18.2146
2020,3,152,Chile,124,Canada,1225596.775,210391.52,5.8253
2020,3,528,Netherlands,579,Norway,1102707.776,96315.0,11.449
2020,3,724,Spain,380,Italy,981142.286,216566.5,4.5304
2020,3,528,Netherlands,724,Spain,978802.01,165430.0,5.9167
2020,3,528,Netherlands,380,Italy,973006.995,183943.0,5.2897
2020,3,251,France,276,Germany,957923.056,141663.0,6.762
2020,3,251,France,616,Poland,897329.871,122378.0,7.3324
2020,3,528,Netherlands,246,Finland,891108.996,83474.0,10.6753
2020,3,152,Chile,410,Rep. of Korea,887083.72,117571.08,7.5451
2020,3,56,Belgium,528,Netherlands,875336.181,162842.27,5.3754
2020,3,724,Spain,344,"China, Hong Kong SAR",806586.502,91762.0,8.79
2020,3,152,Chile,276,Germany,783995.68,164444.5,4.7675
2020,3,251,France,380,Italy,757726.244,107005.0,7.0812
2020,3,528,Netherlands,752,Sweden,677779.9,86845.0,7.8045
2020,3,616,Poland,752,Sweden,668420.0,74399.0,8.9843
2020,3,528,Netherlands,372,Ireland,649506.249,82175.0,7.9039
2020,3,152,Chile,490,"Other Asia, nes",596567.64,71108.28,8.3896
2020,3,724,Spain,702,Singapore,571707.21,52744.5,10.8392
2020,3,724,Spain,703,Slovakia,491356.197,77617.0,6.3305
2020,3,528,Netherlands,251,France,482298.296,72832.0,6.6221
2020,3,724,Spain,620,Portugal,477101.823,66164.8,7.2108
2020,3,251,France,826,United Kingdom,469953.7,53484.0,8.7868
2020,3,251,France,528,Netherlands,438281.373,64447.0,6.8006
2020,3,528,Netherlands,352,Iceland,436928.357,54549.0,8.0098
2020,3,528,Netherlands,643,Russian Federation,428625.268,48880.0,8.7689
2020,3,152,Chile,344,"China, Hong Kong SAR",427238.76,63639.0,6.7135
2020,3,56,Belgium,246,Finland,417882.199,40210.6,10.3923
2020,3,528,Netherlands,40,Austria,367929.188,46082.0,7.9842
2020,3,616,Poland,208,Denmark,364254.0,36180.0,10.0678
2020,3,152,Chile,56,Belgium,341021.44,94011.0,3.6275
2020,3,528,Netherlands,642,Romania,318000.019,51488.0,6.1762
2020,3,724,Spain,705,Slovenia,316818.58,38187.0,8.2965
2020,3,724,Spain,208,Denmark,309636.789,28909.5,10.7106
2020,3,504,Morocco,842,USA,309238.794,44928.0,6.883
2020,3,152,Chile,376,Israel,301597.5,28440.0,10.6047
2020,3,528,Netherlands,428,Latvia,295030.167,40364.0,7.3092
2020,3,276,Germany,380,Italy,263249.416,50292.0,5.2344
2020,3,152,Chile,76,Brazil,261811.68,38497.5,6.8007
2020,3,724,Spain,752,Sweden,249513.871,33326.0,7.4871
2020,3,620,Portugal,528,Netherlands,244441.619,34363.0,7.1135
2020,3,528,Netherlands,784,United Arab Emirates,243140.562,33761.0,7.2018
2020,3,604,Peru,528,Netherlands,242687.87,53273.0,4.5556
2020,3,528,Netherlands,203,Czechia,241283.015,30298.0,7.9637
2020,3,842,USA,490,"Other Asia, nes",229630.0,15104.0,15.2033
2020,3,56,Belgium,643,Russian Federation,217966.292,22450.1,9.7089
2020,3,276,Germany,528,Netherlands,217757.78,61645.0,3.5324
2020,3,724,Spain,348,Hungary,212964.724,24645.2,8.6412
2020,3,276,Germany,246,Finland,204619.981,21164.0,9.6683
2020,3,528,Netherlands,634,Qatar,203316.711,26871.0,7.5664
2020,3,152,Chile,702,Singapore,200246.18,33237.0,6.0248
2020,3,842,USA,616,Poland,196800.0,165520.0,1.189
2020,3,276,Germany,616,Poland,184130.545,16844.0,10.9315
2020,3,724,Spain,458,Malaysia,181038.986,19327.5,9.3669
2020,3,724,Spain,642,Romania,180109.217,24620.0,7.3156
2020,3,724,Spain,784,United Arab Emirates,175708.193,16827.0,10.442
2020,3,724,Spain,440,Lithuania,173536.5,19350.0,8.9683
2020,3,616,Poland,428,Latvia,173472.0,20613.0,8.4157
2020,3,152,Chile,643,Russian Federation,173142.46,31585.5,5.4817
2020,3,724,Spain,428,Latvia,166575.458,23702.0,7.0279
2020,3,251,France,724,Spain,162062.347,20627.0,7.8568
2020,3,251,France,56,Belgium,156221.973,18858.0,8.2841
2020,3,152,Chile,392,Japan,151602.91,23612.52,6.4204
2020,3,528,Netherlands,442,Luxembourg,146124.413,21924.788,6.6648
2020,3,528,Netherlands,703,Slovakia,145315.678,21424.0,6.7828
2020,3,528,Netherlands,792,Türkiye,139841.502,46764.0,2.9904
2020,3,56,Belgium,428,Latvia,138869.98,13516.9,10.2738
2020,3,724,Spain,233,Estonia,132372.329,17442.5,7.5891
2020,3,842,USA,682,Saudi Arabia,124528.0,13870.0,8.9782
2020,3,152,Chile,372,Ireland,124071.56,18964.8,6.5422
2020,3,842,USA,410,Rep. of Korea,123461.0,46240.0,2.67
2020,3,251,France,203,Czechia,112719.543,17096.0,6.5933
2020,3,528,Netherlands,702,Singapore,112546.964,10743.0,10.4763
2020,3,620,Portugal,616,Poland,112008.176,13142.0,8.5229
2020,3,56,Belgium,826,United Kingdom,102056.505,19925.6,5.1219
2020,3,620,Portugal,56,Belgium,100448.018,14020.0,7.1646
2020,3,251,France,372,Ireland,98794.03,10164.0,9.72
2020,3,528,Netherlands,804,Ukraine,98122.49,9599.0,10.2222
2020,3,604,Peru,76,Brazil,97790.7,15840.0,6.1737
2020,3,528,Netherlands,414,Kuwait,97490.769,11669.0,8.3547
2020,3,56,Belgium,442,Luxembourg,92412.752,8932.81,10.3453
2020,3,56,Belgium,440,Lithuania,88527.006,10262.0,8.6267
2020,3,528,Netherlands,699,India,88468.558,7275.0,12.1606
2020,3,842,USA,484,Mexico,87679.0,26708.0,3.2829
2020,3,152,Chile,32,Argentina,86926.41,26086.5,3.3322
2020,3,56,Belgium,752,Sweden,75084.52,8286.83,9.0607
2020,3,152,Chile,251,France,74724.24,11700.0,6.3867
2020,3,528,Netherlands,440,Lithuania,72625.755,10002.0,7.2611
2020,3,528,Netherlands,191,Croatia,68981.468,10639.158,6.4837
2020,3,276,Germany,348,Hungary,67077.455,18819.0,3.5643
2020,3,616,Poland,251,France,66597.0,20000.0,3.3298
2020,3,616,Poland,804,Ukraine,64174.0,26065.0,2.4621
2020,3,620,Portugal,826,United Kingdom,62140.961,7783.0,7.9842
2020,3,56,Belgium,208,Denmark,60541.502,7080.67,8.5503
2020,3,528,Netherlands,300,Greece,59224.646,7785.0,7.6075
2020,3,251,France,442,Luxembourg,58581.857,6236.0,9.3941
2020,3,528,Netherlands,233,Estonia,57483.266,7426.158,7.7406
2020,3,528,Netherlands,470,Malta,53956.251,7540.473,7.1556
2020,3,724,Spain,246,Finland,51803.09,6382.5,8.1164
2020,3,276,Germany,642,Romania,50521.062,24142.0,2.0927
2020,3,504,Morocco,344,"China, Hong Kong SAR",50090.616,8496.0,5.8958
2020,3,724,Spain,48,Bahrain,49533.741,6052.0,8.1847
2020,3,56,Belgium,579,Norway,48642.163,5123.4,9.4941
2020,3,620,Portugal,372,Ireland,42281.034,3727.0,11.3445
2020,3,842,USA,44,Bahamas,42230.0,4525.0,9.3326
2020,3,616,Poland,203,Czechia,41678.0,21600.0,1.9295
2020,3,842,USA,784,United Arab Emirates,35050.0,2744.0,12.7733
2020,3,528,Netherlands,757,Switzerland,34447.033,4247.0,8.1109
2020,3,724,Spain,100,Bulgaria,33065.236,5810.0,5.6911
2020,3,484,Mexico,188,Costa Rica,31071.0,2333.0,13.318
2020,3,251,France,440,Lithuania,29901.076,3150.0,9.4924
2020,3,152,Chile,858,Uruguay,29173.138,6721.9,4.34
2020,3,152,Chile,699,India,28735.66,6120.0,4.6954
2020,3,251,France,40,Austria,28434.067,2988.0,9.5161
2020,3,276,Germany,724,Spain,28398.667,6620.0,4.2898
2020,3,528,Netherlands,100,Bulgaria,28102.168,4300.315,6.5349
2020,3,528,Netherlands,688,Serbia,27926.26,2415.0,11.5637
2020,3,152,Chile,458,Malaysia,27547.6,4612.5,5.9724
2020,3,842,USA,414,Kuwait,27072.0,6372.0,4.2486
2020,3,724,Spain,442,Luxembourg,24143.458,1984.0,12.1691
2020,3,528,Netherlands,682,Saudi Arabia,23966.665,2157.0,11.1111
2020,3,724,Spain,360,Indonesia,23387.96,2520.0,9.2809
2020,3,528,Netherlands,400,Jordan,22790.625,4880.0,4.6702
2020,3,344,"China, Hong Kong SAR",446,"China, Macao SAR",22542.634,3585.0,6.288
2020,3,56,Belgium,724,Spain,22394.743,3286.54,6.8141
2020,3,528,Netherlands,348,Hungary,21880.106,2505.315,8.7335
2020,3,152,Chile,214,Dominican Rep.,21452.85,2233.98,9.603
2020,3,528,Netherlands,512,Oman,21341.318,2123.0,10.0524
2020,3,56,Belgium,251,France,21212.861,5170.84,4.1024
2020,3,620,Portugal,752,Sweden,19422.923,2386.0,8.1404
2020,3,724,Spain,300,Greece,18141.957,2768.2,6.5537
2020,3,616,Poland,112,Belarus,16822.0,3015.0,5.5794
2020,3,276,Germany,705,Slovenia,16646.007,1389.0,11.9842
2020,3,276,Germany,208,Denmark,16314.104,1712.0,9.5293
2020,3,528,Netherlands,368,Iraq,16046.37,1480.0,10.8421
2020,3,620,Portugal,724,Spain,15660.257,2643.0,5.9252
2020,3,528,Netherlands,422,Lebanon,15425.713,1717.0,8.9841
2020,3,724,Spain,682,Saudi Arabia,15016.92,1117.5,13.438
2020,3,56,Belgium,276,Germany,14580.534,1367.32,10.6636
2020,3,528,Netherlands,566,Nigeria,14290.607,1055.0,13.5456
2020,3,528,Netherlands,498,Rep. of Moldova,14289.5,1500.0,9.5263
2020,3,724,Spain,764,Thailand,13979.725,1800.0,7.7665
2020,3,56,Belgium,372,Ireland,13813.099,1593.23,8.6699
2020,3,484,Mexico,634,Qatar,12613.0,1190.0,10.5992
2020,3,152,Chile,764,Thailand,12418.0,1800.0,6.8989
2020,3,528,Netherlands,112,Belarus,11628.75,1456.0,7.9868
2020,3,504,Morocco,458,Malaysia,11543.452,1230.0,9.3849
2020,3,276,Germany,203,Czechia,11355.484,3465.0,3.2772
2020,3,504,Morocco,784,United Arab Emirates,10847.61,2295.0,4.7266
2020,3,152,Chile,591,Panama,10842.95,1468.8,7.3822
2020,3,724,Spain,634,Qatar,10804.039,1020.0,10.5922
2020,3,528,Netherlands,620,Portugal,10605.385,1188.63,8.9224
2020,3,528,Netherlands,268,Georgia,10558.919,1133.0,9.3194
2020,3,528,Netherlands,48,Bahrain,10146.253,1186.0,8.555
2020,3,842,USA,591,Panama,9990.0,1048.0,9.5324
2020,3,152,Chile,188,Costa Rica,8625.0,1125.0,7.6667
2020,4,484,Mexico,842,USA,44700311.0,9503896.0,4.7034
2020,4,724,Spain,276,Germany,41372439.295,7270649.0,5.6903
2020,4,504,Morocco,724,Spain,22795591.009,4836381.0,4.7134
2020,4,842,USA,124,Canada,19770740.0,2982755.0,6.6283
2020,4,724,Spain,826,United Kingdom,19289474.365,3407382.0,5.6611
2020,4,724,Spain,528,Netherlands,14937387.688,2682606.4,5.5682
2020,4,528,Netherlands,276,Germany,10508453.774,1722899.0,6.0993
2020,4,504,Morocco,528,Netherlands,9036775.465,1819300.0,4.9672
2020,4,152,Chile,842,USA,4068295.8,569578.5,7.1426
2020,4,724,Spain,757,Switzerland,3872521.975,578689.0,6.6919
2020,4,504,Morocco,643,Russian Federation,3451304.441,573569.0,6.0172
2020,4,724,Spain,616,Poland,3277976.033,675158.5,4.8551
2020,4,528,Netherlands,56,Belgium,3253054.327,441648.0,7.3657
2020,4,251,France,757,Switzerland,2931844.048,401695.0,7.2987
2020,4,251,France,276,Germany,2618880.123,512789.0,5.1071
2020,4,724,Spain,251,France,2465158.05,396066.2,6.2241
2020,4,528,Netherlands,826,United Kingdom,2406488.703,404840.0,5.9443
2020,4,528,Netherlands,208,Denmark,2268247.129,275523.0,8.2325
2020,4,528,Netherlands,616,Poland,2267737.706,373324.0,6.0744
2020,4,504,Morocco,251,France,2125943.797,446034.0,4.7663
2020,4,504,Morocco,579,Norway,1704834.204,499283.0,3.4146
2020,4,724,Spain,380,Italy,1695316.054,363712.5,4.6611
2020,4,724,Spain,56,Belgium,1646073.511,284545.0,5.7849
2020,4,251,France,616,Poland,1624390.628,310314.0,5.2347
2020,4,724,Spain,40,Austria,1527712.81,208210.15,7.3374
2020,4,724,Spain,344,"China, Hong Kong SAR",1492915.649,191130.6,7.811
2020,4,724,Spain,372,Ireland,1418754.962,253873.2,5.5884
2020,4,504,Morocco,826,United Kingdom,1340109.836,252961.0,5.2977
2020,4,528,Netherlands,372,Ireland,1302756.735,168667.0,7.7238
2020,4,620,Portugal,528,Netherlands,1128488.411,246647.0,4.5753
2020,4,504,Morocco,702,Singapore,894126.176,56820.0,15.7361
2020,4,842,USA,490,"Other Asia, nes",889710.0,86581.0,10.276
2020,4,724,Spain,702,Singapore,888985.808,90955.5,9.7739
2020,4,251,France,380,Italy,881383.445,173234.0,5.0878
2020,4,504,Morocco,344,"China, Hong Kong SAR",805677.872,103776.0,7.7636
2020,4,528,Netherlands,251,France,798986.157,141283.0,5.6552
2020,4,616,Poland,752,Sweden,796140.0,103228.0,7.7124
2020,4,528,Netherlands,246,Finland,784033.666,79882.0,9.8149
2020,4,528,Netherlands,40,Austria,770342.241,101426.0,7.5951
2020,4,528,Netherlands,752,Sweden,753470.452,96576.0,7.8018
2020,4,528,Netherlands,579,Norway,747855.935,80163.0,9.3292
2020,4,484,Mexico,392,Japan,707856.0,58125.0,12.1782
2020,4,56,Belgium,246,Finland,627968.442,75013.3,8.3714
2020,4,724,Spain,233,Estonia,555233.727,98298.0,5.6485
2020,4,528,Netherlands,724,Spain,543144.965,91594.0,5.9299
2020,4,724,Spain,703,Slovakia,525442.088,101052.5,5.1997
2020,4,724,Spain,752,Sweden,505500.53,94385.3,5.3557
2020,4,528,Netherlands,380,Italy,481210.411,83483.0,5.7642
2020,4,724,Spain,620,Portugal,477832.186,92759.7,5.1513
2020,4,276,Germany,246,Finland,459816.813,64081.0,7.1756
2020,4,276,Germany,40,Austria,449113.496,61293.0,7.3273
2020,4,724,Spain,428,Latvia,431411.25,83305.0,5.1787
2020,4,724,Spain,458,Malaysia,421643.751,48150.0,8.7569
2020,4,842,USA,702,Singapore,396362.0,47990.0,8.2593
2020,4,724,Spain,784,United Arab Emirates,378769.214,39320.0,9.633
2020,4,616,Poland,208,Denmark,366750.0,50839.0,7.2139
2020,4,251,France,528,Netherlands,358561.095,61934.0,5.7894
2020,4,620,Portugal,826,United Kingdom,344313.54,58194.0,5.9167
2020,4,56,Belgium,528,Netherlands,330851.823,60424.33,5.4755
2020,4,724,Spain,705,Slovenia,320691.189,49377.0,6.4947
2020,4,251,France,826,United Kingdom,310790.459,49067.0,6.334
2020,4,124,Canada,842,USA,307281.138,143780.0,2.1372
2020,4,528,Netherlands,203,Czechia,306560.835,37284.0,8.2223
2020,4,724,Spain,203,Czechia,301777.862,50861.5,5.9333
2020,4,528,Netherlands,428,Latvia,297322.789,36591.162,8.1255
2020,4,724,Spain,208,Denmark,276776.451,31124.0,8.8927
2020,4,251,France,203,Czechia,265765.711,44457.0,5.978
2020,4,842,USA,392,Japan,247230.0,31786.0,7.778
2020,4,276,Germany,528,Netherlands,245840.641,28136.0,8.7376
2020,4,528,Netherlands,352,Iceland,240701.876,36314.0,6.6283
2020,4,724,Spain,348,Hungary,221393.589,35129.5,6.3022
2020,4,484,Mexico,124,Canada,205157.0,23668.0,8.6681
2020,4,528,Netherlands,440,Lithuania,204026.671,29246.0,6.9762
2020,4,620,Portugal,724,Spain,203210.942,35976.0,5.6485
2020,4,56,Belgium,643,Russian Federation,195062.052,26726.51,7.2984
2020,4,251,France,40,Austria,187520.928,35401.0,5.2971
2020,4,842,USA,410,Rep. of Korea,179765.0,69360.0,2.5918
2020,4,504,Morocco,784,United Arab Emirates,178417.948,41001.0,4.3516
2020,4,620,Portugal,616,Poland,175698.836,24237.0,7.2492
2020,4,724,Spain,642,Romania,175495.284,30417.0,5.7696
2020,4,251,France,56,Belgium,152307.734,23654.0,6.439
2020,4,528,Netherlands,634,Qatar,148940.545,22570.0,6.599
2020,4,616,Poland,428,Latvia,144926.0,19368.0,7.4828
2020,4,528,Netherlands,804,Ukraine,135632.545,15517.0,8.7409
2020,4,528,Netherlands,642,Romania,134182.482,21111.325,6.3559
2020,4,56,Belgium,442,Luxembourg,127902.881,12455.29,10.269
2020,4,724,Spain,246,Finland,123654.574,19065.5,6.4858
2020,4,620,Portugal,56,Belgium,121012.428,16491.0,7.3381
2020,4,620,Portugal,276,Germany,116203.865,17222.0,6.7474
2020,4,528,Netherlands,442,Luxembourg,109142.544,12864.162,8.4842
2020,4,344,"China, Hong Kong SAR",156,China,103199.2,22410.0,4.6051
2020,4,251,France,442,Luxembourg,101831.399,11959.0,8.515
2020,4,616,Poland,804,Ukraine,96695.0,37724.0,2.5632
2020,4,842,USA,682,Saudi Arabia,96655.0,8699.0,11.111
2020,4,504,Morocco,276,Germany,91809.571,17820.0,5.1521
2020,4,620,Portugal,251,France,91600.575,15607.0,5.8692
2020,4,604,Peru,842,USA,91392.0,13056.0,7.0
2020,4,620,Portugal,752,Sweden,84270.965,12486.0,6.7492
2020,4,528,Netherlands,233,Estonia,82895.848,13091.162,6.3322
2020,4,724,Spain,48,Bahrain,82376.693,6840.0,12.0434
2020,4,56,Belgium,208,Denmark,78063.748,9060.65,8.6157
2020,4,724,Spain,100,Bulgaria,77765.176,26336.0,2.9528
2020,4,276,Germany,724,Spain,75598.824,15290.0,4.9443
2020,4,56,Belgium,428,Latvia,73880.547,11195.0,6.5994
2020,4,504,Morocco,616,Poland,73095.506,17820.0,4.1019
2020,4,152,Chile,76,Brazil,71322.3,9721.5,7.3366
2020,4,616,Poland,251,France,67878.0,20000.0,3.3939
2020,4,251,France,724,Spain,67476.295,25106.0,2.6877
2020,4,56,Belgium,579,Norway,64514.472,7811.1,8.2593
2020,4,528,Netherlands,414,Kuwait,63810.404,7146.0,8.9295
2020,4,528,Netherlands,344,"China, Hong Kong SAR",60368.268,6647.0,9.082
2020,4,724,Spain,191,Croatia,57594.573,8336.0,6.9091
2020,4,528,Netherlands,300,Greece,57591.966,7472.325,7.7074
2020,4,56,Belgium,440,Lithuania,55397.841,7383.81,7.5026
2020,4,528,Netherlands,682,Saudi Arabia,53719.699,5695.0,9.4328
2020,4,528,Netherlands,470,Malta,53371.032,8440.325,6.3233
2020,4,842,USA,36,Australia,53338.0,5225.0,10.2082
2020,4,276,Germany,616,Poland,53107.088,4758.0,11.1616
2020,4,842,USA,704,Viet Nam,53070.0,6000.0,8.845
2020,4,620,Portugal,372,Ireland,51115.015,4722.0,10.8249
2020,4,616,Poland,112,Belarus,49427.0,7860.0,6.2884
2020,4,528,Netherlands,702,Singapore,48875.291,5153.0,9.4848
2020,4,251,France,372,Ireland,46602.982,6934.0,6.7209
2020,4,56,Belgium,826,United Kingdom,43741.599,16179.23,2.7036
2020,4,724,Spain,442,Luxembourg,43508.144,4510.0,9.647
2020,4,528,Netherlands,703,Slovakia,41456.614,5914.0,7.0099
2020,4,528,Netherlands,643,Russian Federation,41253.496,5940.0,6.945
2020,4,724,Spain,352,Iceland,40715.832,3335.4,12.2072
2020,4,528,Netherlands,348,Hungary,36453.623,4092.325,8.9078
2020,4,724,Spain,300,Greece,36185.551,5564.6,6.5028
2020,4,276,Germany,757,Switzerland,35104.575,7568.0,4.6386
2020,4,724,Spain,682,Saudi Arabia,34764.347,2855.0,12.1767
2020,4,842,USA,44,Bahamas,33716.0,3950.0,8.5357
2020,4,276,Germany,642,Romania,33422.066,15971.0,2.0927
2020,4,528,Netherlands,458,Malaysia,32478.167,2727.0,11.9099
2020,4,251,France,440,Lithuania,31742.817,4455.0,7.1252
2020,4,276,Germany,348,Hungary,31034.621,15265.0,2.0331
2020,4,724,Spain,512,Oman,29872.213,2610.0,11.4453
2020,4,528,Netherlands,784,United Arab Emirates,28966.515,3173.0,9.1291
2020,4,842,USA,634,Qatar,28787.0,2064.0,13.9472
2020,4,724,Spain,440,Lithuania,27531.169,4605.0,5.9785
2020,4,344,"China, Hong Kong SAR",446,"China, Macao SAR",26246.008,2698.0,9.7279
2020,4,276,Germany,203,Czechia,25061.662,9615.0,2.6065
2020,4,528,Netherlands,688,Serbia,24000.454,2348.0,10.2217
2020,4,528,Netherlands,100,Bulgaria,21139.43,3008.65,7.0262
2020,4,56,Belgium,752,Sweden,19827.225,2849.89,6.9572
2020,4,528,Netherlands,757,Switzerland,15442.363,1890.0,8.1706
2020,4,842,USA,784,United Arab Emirates,15168.0,1288.0,11.7764
2020,4,528,Netherlands,512,Oman,14338.794,1347.0,10.645
2020,4,528,Netherlands,792,Türkiye,14237.779,4850.0,2.9356
2020,4,276,Germany,380,Italy,14185.641,2120.0,6.6913
2020,4,528,Netherlands,48,Bahrain,13921.697,1696.0,8.2085
2020,4,528,Netherlands,498,Rep. of Moldova,13850.009,1707.0,8.1137
2020,4,56,Belgium,276,Germany,13470.233,2276.21,5.9178
2020,4,124,Canada,616,Poland,13431.799,10656.0,1.2605
2020,4,152,Chile,490,"Other Asia, nes",12441.76,1710.0,7.2759
2020,4,251,France,703,Slovakia,11942.659,2027.0,5.8918
2020,4,528,Netherlands,31,Azerbaijan,10698.971,1322.0,8.093
2020,4,56,Belgium,372,Ireland,10580.848,1381.77,7.6575
2020,4,724,Spain,804,Ukraine,10557.767,1800.0,5.8654
2020,4,842,USA,56,Belgium,10010.0,3176.0,3.1518
2020,4,528,Netherlands,196,Cyprus,9616.04,1045.487,9.1977
2020,4,842,USA,780,Trinidad and Tobago,8940.0,1360.0,6.5735
2020,4,842,USA,60,Bermuda,7938.0,1229.0,6.4589
2020,4,724,Spain,470,Malta,5212.626,1119.0,4.6583
2020,5,724,Spain,276,Germany,56628596.895,9342968.3,6.0611
2020,5,842,USA,124,Canada,26976833.0,4606933.0,5.8557
2020,5,724,Spain,826,United Kingdom,25492711.447,4411532.0,5.7787
2020,5,484,Mexico,842,USA,17564208.0,4571150.0,3.8424
2020,5,724,Spain,528,Netherlands,17409178.677,2720524.0,6.3992
2020,5,528,Netherlands,276,Germany,7204862.596,1209691.0,5.956
2020,5,724,Spain,616,Poland,6563488.347,1158491.5,5.6655
2020,5,724,Spain,757,Switzerland,5607128.211,843047.0,6.651
2020,5,276,Germany,40,Austria,3573131.486,633515.0,5.6402
2020,5,620,Portugal,528,Netherlands,3162648.489,571555.0,5.5334
2020,5,724,Spain,251,France,2847994.639,422631.15,6.7387
2020,5,528,Netherlands,56,Belgium,2808735.191,383663.0,7.3208
2020,5,724,Spain,56,Belgium,2798801.142,482868.0,5.7962
2020,5,528,Netherlands,579,Norway,2734700.728,281683.0,9.7084
2020,5,528,Netherlands,208,Denmark,2506168.517,309731.0,8.0914
2020,5,251,France,757,Switzerland,2236053.379,303502.0,7.3675
2020,5,724,Spain,40,Austria,2130710.362,271776.1,7.8399
2020,5,724,Spain,380,Italy,1965420.491,499795.0,3.9325
2020,5,528,Netherlands,616,Poland,1524103.704,207932.0,7.3298
2020,5,620,Portugal,826,United Kingdom,1412286.699,245480.0,5.7532
2020,5,528,Netherlands,826,United Kingdom,1408115.652,219324.0,6.4203
2020,5,528,Netherlands,372,Ireland,1286165.377,176506.0,7.2868
2020,5,251,France,616,Poland,1246795.526,198007.0,6.2967
2020,5,842,USA,490,"Other Asia, nes",1225287.0,153031.0,8.0068
2020,5,620,Portugal,616,Poland,1152147.845,66459.0,17.3362
2020,5,504,Morocco,643,Russian Federation,1142855.606,172284.0,6.6336
2020,5,504,Morocco,528,Netherlands,1088474.735,232133.0,4.689
