year,month,partner,flow,value_eur,net_kg,intra_eu
2025,3,RO,export,3150063.0,386325.0,True
2025,3,NO,export,3047539.0,279747.0,False
2025,3,FI,export,2535257.0,272189.0,True
2025,3,SE,export,2285865.0,404880.0,True
2025,3,PT,export,2052368.0,447524.0,True
2025,3,LT,export,2050525.0,275575.0,True
2025,3,SK,export,2032633.0,226295.0,True
2025,3,HR,export,1992210.0,225067.0,True
2025,3,EE,export,1975663.0,194971.0,True
2025,3,IL,export,1568367.0,119047.0,False
2025,3,HU,export,1488107.0,159945.0,True
2025,3,LV,export,1276324.0,146252.0,True
2025,3,SI,export,1109150.0,141203.0,True
2025,3,BG,export,1080400.0,117073.0,True
2025,3,GR,export,960945.0,119980.0,True
2025,3,LU,export,698279.0,66077.0,True
2025,3,UA,export,587508.0,75039.0,False
2025,3,IS,export,560454.0,61277.0,False
2025,3,XS,export,476452.0,53145.0,False
2025,3,AE,export,475277.0,43849.0,False
2025,3,UZ,export,334741.0,29271.0,False
2025,3,SG,export,268286.0,31666.0,False
2025,3,BY,export,250072.0,28286.0,False
2025,3,MD,export,244589.0,25122.0,False
2025,3,CY,export,194795.0,20125.0,True
2025,3,TR,export,191875.0,19684.0,False
2025,3,GE,export,189287.0,15390.0,False
2025,3,MT,export,189205.0,26253.0,True
2025,3,IN,export,138033.0,12741.0,False
2025,3,MY,export,65204.0,6480.0,False
2025,3,BA,export,62921.0,4829.0,False
2025,3,AZ,export,53866.0,5205.0,False
2025,3,LB,export,50144.0,4497.0,False
2025,3,KW,export,49931.0,4296.0,False
2025,3,QV,export,31398.0,3719.0,False
2025,3,NG,export,30784.0,3221.0,False
2025,3,QA,export,30446.0,2461.0,False
2025,3,AW,export,25731.0,1506.0,False
2025,3,GL,export,23433.0,2462.0,False
2025,3,ID,export,20610.0,1898.0,False
2025,3,KZ,export,16215.0,1155.0,False
2025,3,GI,export,15621.0,2870.0,False
2025,3,FO,export,15284.0,1821.0,False
2025,3,ME,export,14929.0,1023.0,False
2025,3,SA,export,13932.0,1315.0,False
2025,3,XC,export,12948.0,1341.0,False
2025,3,XL,export,11591.0,1435.0,False
2025,3,GH,export,10793.0,638.0,False
2025,3,HK,export,8642.0,722.0,False
2025,3,SC,export,4226.0,239.0,False
2025,3,QW,export,3110.0,235.0,False
2025,3,MU,export,2925.0,225.0,False
2025,3,OM,export,2200.0,131.0,False
2025,3,JO,export,1561.0,90.0,False
2025,3,AO,export,1445.0,118.0,False
2025,3,SX,export,1188.0,85.0,False
2025,3,BH,export,1080.0,73.0,False
2025,3,QS,export,659.0,23.0,False
2025,3,QR,export,635.0,25.0,False
2025,3,US,export,465.0,100.0,False
2025,3,SR,export,439.0,70.0,False
2025,3,AL,export,376.0,280.0,False
2025,3,CI,export,277.0,22.0,False
2025,3,CW,export,196.0,34.0,False
2025,3,GQ,export,160.0,12.0,False
2025,3,TO,export,152.0,9.0,False
2025,3,IQ,export,114.0,9.0,False
2025,3,BJ,export,80.0,4.0,False
2025,3,ST,export,79.0,20.0,False
2025,3,CV,export,72.0,6.0,False
2025,3,ES,import,81310616.0,9744016.0,True
2025,3,MA,import,80527775.0,12317763.0,False
2025,3,NL,import,57611680.0,8421477.0,True
2025,3,DE,import,18676574.0,2338329.0,True
2025,3,CL,import,9996603.0,1964346.0,False
2025,3,PE,import,8422256.0,1354516.0,False
2025,3,FR,import,4742348.0,552791.0,True
2025,3,PL,import,3482400.0,435537.0,True
2025,3,EG,import,3324726.0,345759.0,False
2025,3,BE,import,2739666.0,392254.0,True
2025,3,PT,import,2375812.0,310750.0,True
2025,3,IT,import,809455.0,141107.0,True
2025,3,SE,import,796254.0,152844.0,True
2025,3,EE,import,647578.0,56702.0,True
2025,3,QV,import,611141.0,86620.0,False
2025,3,LV,import,550526.0,64967.0,True
2025,3,HR,import,291330.0,36471.0,True
2025,3,LT,import,157380.0,45431.0,True
2025,3,AT,import,136204.0,23704.0,True
2025,3,SK,import,104681.0,25302.0,True
2025,3,ZA,import,85077.0,8400.0,False
2025,3,CZ,import,78604.0,10011.0,True
2025,3,GR,import,78185.0,10159.0,True
2025,3,SN,import,54164.0,7750.0,False
2025,3,BG,import,34159.0,3179.0,True
2025,3,DK,import,24499.0,3231.0,True
2025,3,RO,import,14387.0,3071.0,True
2025,3,HU,import,14158.0,2053.0,True
2025,3,MX,import,12552.0,1822.0,False
2025,3,SI,import,11853.0,979.0,True
2025,3,IE,import,9050.0,1067.0,True
2025,3,LU,import,8179.0,913.0,True
2025,3,GB,import,1890.0,248.0,False
2025,3,US,import,431.0,64.0,False
2025,3,MT,import,9.0,1.0,True
2025,3,FI,import,4.0,1.0,True
2025,4,DE,export,72994396.0,10379561.0,True
2025,4,NL,export,45353810.0,6813043.0,True
2025,4,PL,export,26258166.0,3312581.0,True
2025,4,IT,export,15582475.0,1975796.0,True
2025,4,GB,export,13170589.0,1820759.0,False
2025,4,FR,export,11720001.0,1533303.0,True
2025,4,CH,export,11246680.0,1187340.0,False
2025,4,RU,export,9310631.0,1011856.0,False
2025,4,BE,export,8825004.0,1185510.0,True
2025,4,AT,export,8549106.0,1007945.0,True
2025,4,IE,export,4475000.0,654843.0,True
2025,4,RO,export,4464730.0,572360.0,True
2025,4,ES,export,4452406.0,574283.0,True
2025,4,FI,export,4333670.0,542878.0,True
2025,4,DK,export,4040348.0,515673.0,True
2025,4,CZ,export,4006861.0,492450.0,True
2025,4,LT,export,3415864.0,420303.0,True
2025,4,NO,export,3080852.0,329868.0,False
2025,4,SK,export,2795487.0,351474.0,True
2025,4,PT,export,2735235.0,952244.0,True
2025,4,SE,export,2402688.0,368763.0,True
2025,4,IL,export,2204815.0,183023.0,False
2025,4,HR,export,2057843.0,272835.0,True
2025,4,HU,export,1853083.0,230340.0,True
2025,4,LV,export,1728841.0,197831.0,True
2025,4,EE,export,1656361.0,195485.0,True
2025,4,BG,export,1562495.0,205330.0,True
2025,4,SI,export,939977.0,506047.0,True
2025,4,GR,export,733498.0,102038.0,True
2025,4,LU,export,669192.0,69935.0,True
2025,4,IS,export,665744.0,73102.0,False
2025,4,UA,export,640398.0,87048.0,False
2025,4,XS,export,603831.0,68605.0,False
2025,4,BY,export,415973.0,49943.0,False
2025,4,AE,export,355295.0,36344.0,False
2025,4,UZ,export,277213.0,25307.0,False
2025,4,MD,export,272060.0,28033.0,False
2025,4,CY,export,243573.0,25521.0,True
2025,4,QV,export,233125.0,22087.0,False
2025,4,MT,export,201950.0,29041.0,True
2025,4,TR,export,196915.0,22608.0,False
2025,4,SG,export,173447.0,17343.0,False
2025,4,GE,export,158130.0,13043.0,False
2025,4,IN,export,151490.0,12735.0,False
2025,4,HK,export,131165.0,11578.0,False
2025,4,KW,export,117738.0,11669.0,False
2025,4,AZ,export,37110.0,3149.0,False
2025,4,BA,export,36531.0,2923.0,False
2025,4,LB,export,32492.0,2734.0,False
2025,4,GL,export,31660.0,3568.0,False
2025,4,AM,export,19040.0,1632.0,False
2025,4,GI,export,17419.0,3916.0,False
2025,4,FO,export,15718.0,1836.0,False
2025,4,KZ,export,14976.0,1084.0,False
2025,4,ID,export,14395.0,1518.0,False
2025,4,ME,export,13717.0,870.0,False
2025,4,XC,export,10835.0,1292.0,False
2025,4,XL,export,10005.0,1448.0,False
2025,4,GH,export,8929.0,631.0,False
2025,4,AW,export,7063.0,634.0,False
2025,4,SA,export,6153.0,552.0,False
2025,4,QA,export,3852.0,265.0,False
2025,4,NG,export,2537.0,150.0,False
2025,4,QW,export,2442.0,150.0,False
2025,4,QR,export,2093.0,731.0,False
2025,4,AO,export,1841.0,115.0,False
2025,4,JO,export,1188.0,104.0,False
2025,4,XK,export,1175.0,85.0,False
2025,4,SX,export,1136.0,65.0,False
2025,4,AL,export,901.0,597.0,False
2025,4,SC,export,856.0,59.0,False
2025,4,BH,export,817.0,56.0,False
2025,4,CI,export,454.0,31.0,False
2025,4,CV,export,262.0,30.0,False
2025,4,GN,export,183.0,10.0,False
2025,4,CW,export,166.0,28.0,False
2025,4,GQ,export,115.0,9.0,False
2025,4,BJ,export,99.0,6.0,False
2025,4,QS,export,89.0,4.0,False
2025,4,ES,import,133987670.0,17813582.0,True
2025,4,MA,import,92525701.0,16545778.0,False
2025,4,NL,import,51445526.0,6573663.0,True
2025,4,DE,import,25848568.0,3200990.0,True
2025,4,FR,import,4816067.0,630816.0,True
2025,4,PL,import,4006607.0,552660.0,True
2025,4,EG,import,3159066.0,369528.0,False
2025,4,BE,import,3158148.0,481586.0,True
2025,4,PT,import,2948746.0,394372.0,True
2025,4,PE,import,1738840.0,202674.0,False
2025,4,EE,import,831724.0,77428.0,True
2025,4,SE,import,812042.0,162568.0,True
2025,4,QV,import,802061.0,115906.0,False
2025,4,IT,import,753174.0,130702.0,True
2025,4,LV,import,606742.0,62620.0,True
2025,4,AT,import,291937.0,39192.0,True
2025,4,HR,import,260821.0,34495.0,True
2025,4,GR,import,111967.0,10646.0,True
2025,4,CZ,import,80498.0,6643.0,True
2025,4,LT,import,61663.0,12904.0,True
2025,4,CL,import,46403.0,7618.0,False
2025,4,SN,import,46200.0,10975.0,False
2025,4,DK,import,28515.0,3153.0,True
2025,4,FI,import,23529.0,2366.0,True
2025,4,LU,import,20966.0,2506.0,True
2025,4,SI,import,19345.0,1604.0,True
2025,4,BG,import,17085.0,3816.0,True
2025,4,MX,import,12461.0,945.0,False
2025,4,SK,import,10718.0,1178.0,True
2025,4,RO,import,8662.0,874.0,True
2025,4,IE,import,8072.0,1005.0,True
2025,4,HU,import,4656.0,417.0,True
2025,4,GB,import,2434.0,297.0,False
2025,4,ZA,import,2386.0,195.0,False
2025,4,CA,import,345.0,45.0,False
2025,5,DE,export,65264711.0,10275796.0,True
2025,5,NL,export,39944176.0,6732458.0,True
2025,5,PL,export,34981367.0,5729074.0,True
2025,5,GB,export,22724913.0,3313157.0,False
2025,5,IT,export,14234380.0,2157513.0,True
2025,5,FR,export,13258553.0,2024758.0,True
2025,5,CH,export,10890907.0,1254008.0,False
2025,5,BE,export,9038758.0,1348907.0,True
2025,5,AT,export,8554140.0,1160153.0,True
2025,5,RU,export,4775550.0,611300.0,False
2025,5,IE,export,4705007.0,685361.0,True
2025,5,FI,export,4693926.0,621655.0,True
2025,5,CZ,export,4292796.0,586426.0,True
2025,5,RO,export,4035621.0,592955.0,True
2025,5,NO,export,4008725.0,410058.0,False
2025,5,ES,export,4005369.0,688166.0,True
2025,5,DK,export,3978679.0,518937.0,True
2025,5,LT,export,3523582.0,479411.0,True
2025,5,PT,export,3441898.0,837746.0,True
2025,5,SE,export,2919736.0,538771.0,True
2025,5,EE,export,2902014.0,492603.0,True
2025,5,HR,export,2697850.0,378958.0,True
2025,5,SK,export,2629215.0,359518.0,True
2025,5,LV,export,2332648.0,303847.0,True
2025,5,IL,export,2039073.0,189940.0,False
2025,5,HU,export,1937184.0,243098.0,True
2025,5,BG,export,1519204.0,207364.0,True
2025,5,SI,export,1412360.0,203014.0,True
2025,5,BY,export,1087720.0,306192.0,False
2025,5,LU,export,664902.0,70557.0,True
2025,5,UA,export,633228.0,101072.0,False
2025,5,GR,export,626950.0,93252.0,True
2025,5,AE,export,596376.0,66520.0,False
2025,5,XS,export,559082.0,70724.0,False
2025,5,IS,export,525596.0,67384.0,False
2025,5,MD,export,382349.0,45698.0,False
2025,5,SA,export,288511.0,31698.0,False
2025,5,MT,export,219046.0,35591.0,True
2025,5,SG,export,218365.0,22853.0,False
2025,5,IN,export,208097.0,26319.0,False
2025,5,CY,export,147532.0,16974.0,True
2025,5,UZ,export,118129.0,12575.0,False
2025,5,GE,export,114662.0,9533.0,False
2025,5,QA,export,107943.0,13653.0,False
2025,5,KW,export,94504.0,9559.0,False
2025,5,HK,export,62477.0,6365.0,False
2025,5,TR,export,62237.0,5330.0,False
2025,5,QV,export,34104.0,1909.0,False
2025,5,AZ,export,29207.0,2290.0,False
2025,5,GL,export,20252.0,2250.0,False
2025,5,VC,export,19529.0,1113.0,False
2025,5,LB,export,17771.0,1427.0,False
2025,5,BA,export,15751.0,1471.0,False
2025,5,FO,export,14601.0,1983.0,False
2025,5,XC,export,13740.0,1723.0,False
2025,5,XL,export,12328.0,1949.0,False
2025,5,GI,export,11811.0,2204.0,False
2025,5,PH,export,10625.0,3780.0,False
2025,5,AW,export,10580.0,639.0,False
2025,5,MU,export,6770.0,645.0,False
2025,5,ME,export,6759.0,452.0,False
2025,5,KZ,export,6312.0,493.0,False
2025,5,MV,export,5124.0,471.0,False
2025,5,GH,export,4439.0,352.0,False
2025,5,NG,export,3754.0,240.0,False
2025,5,SC,export,3128.0,281.0,False
2025,5,NC,export,3049.0,526.0,False
2025,5,QR,export,2465.0,97.0,False
2025,5,AO,export,1289.0,113.0,False
2025,5,SX,export,981.0,54.0,False
2025,5,MR,export,950.0,109.0,False
2025,5,QW,export,855.0,69.0,False
2025,5,XK,export,491.0,40.0,False
2025,5,CV,export,454.0,91.0,False
2025,5,AL,export,348.0,44.0,False
2025,5,QS,export,347.0,18.0,False
2025,5,GM,export,342.0,22.0,False
2025,5,SR,export,255.0,31.0,False
2025,5,GQ,export,166.0,15.0,False
2025,5,CI,export,162.0,15.0,False
2025,5,BJ,export,90.0,7.0,False
2025,5,AU,export,7.0,1.0,False
2025,5,ES,import,152830457.0,22919698.0,True
2025,5,MA,import,74341287.0,14432035.0,False
2025,5,NL,import,49561770.0,7090247.0,True
2025,5,DE,import,25348117.0,4338168.0,True
2025,5,FR,import,5588627.0,844927.0,True
2025,5,PL,import,4716436.0,681333.0,True
2025,5,PT,import,3693885.0,689713.0,True
2025,5,BE,import,3251493.0,558958.0,True
2025,5,PE,import,1530630.0,179370.0,False
2025,5,IT,import,844428.0,142860.0,True
2025,5,EG,import,783810.0,172281.0,False
2025,5,LV,import,750439.0,84049.0,True
2025,5,EE,import,689031.0,104552.0,True
2025,5,SE,import,624892.0,99844.0,True
2025,5,AT,import,532039.0,78531.0,True
2025,5,HR,import,301260.0,40081.0,True
2025,5,GR,import,162362.0,18915.0,True
2025,5,TR,import,115032.0,18720.0,False
2025,5,LT,import,99054.0,22771.0,True
2025,5,BG,import,66072.0,6926.0,True
2025,5,CH,import,58854.0,6688.0,False
2025,5,CL,import,55636.0,16262.0,False
2025,5,CZ,import,54995.0,7098.0,True
2025,5,HU,import,38825.0,5585.0,True
2025,5,SK,import,33569.0,3404.0,True
2025,5,FI,import,23116.0,2335.0,True
2025,5,SI,import,21455.0,4658.0,True
2025,5,DK,import,13503.0,2220.0,True
2025,5,IE,import,6781.0,915.0,True
2025,5,RO,import,6319.0,637.0,True
2025,5,LU,import,6080.0,773.0,True
2025,5,QV,import,2591.0,361.0,False
2025,5,GB,import,2588.0,385.0,False
2025,5,LB,import,598.0,68.0,False
2025,5,ZW,import,457.0,191.0,False
2025,5,CA,import,42.0,0.0,False
2025,5,US,import,20.0,3.0,False
2025,6,DE,export,42961183.0,6406804.0,True
2025,6,GB,export,34793206.0,4722513.0,False
2025,6,PL,export,22585289.0,3486182.0,True
2025,6,NL,export,16890660.0,2943870.0,True
2025,6,CH,export,9569253.0,1122009.0,False
2025,6,FR,export,8494789.0,1640665.0,True
2025,6,AT,export,6293545.0,755772.0,True
2025,6,ES,export,6189485.0,1071175.0,True
2025,6,IT,export,5993916.0,985415.0,True
2025,6,BE,export,5518107.0,878416.0,True
2025,6,IE,export,4655791.0,629337.0,True
2025,6,NO,export,4294162.0,379683.0,False
2025,6,FI,export,4216495.0,524191.0,True
2025,6,DK,export,3146767.0,386923.0,True
2025,6,CZ,export,2587272.0,316690.0,True
2025,6,SE,export,2310244.0,314628.0,True
2025,6,LT,export,2162700.0,305413.0,True
2025,6,SK,export,1997858.0,267201.0,True
2025,6,RO,export,1371708.0,170147.0,True
2025,6,LV,export,1273784.0,160949.0,True
2025,6,PT,export,1169641.0,263434.0,True
2025,6,SA,export,1157584.0,130125.0,False
2025,6,HU,export,1133881.0,153927.0,True
2025,6,EE,export,1107389.0,154318.0,True
2025,6,HR,export,1039163.0,147532.0,True
2025,6,IS,export,771293.0,88595.0,False
2025,6,SI,export,666558.0,87078.0,True
2025,6,LU,export,618230.0,66895.0,True
2025,6,IN,export,592900.0,64240.0,False
2025,6,GR,export,510866.0,55595.0,True
2025,6,BG,export,340600.0,64755.0,True
2025,6,RU,export,265404.0,35780.0,False
2025,6,BY,export,254101.0,40814.0,False
2025,6,IL,export,232614.0,23895.0,False
2025,6,AE,export,226508.0,24776.0,False
2025,6,MT,export,209165.0,31674.0,True
2025,6,UA,export,206326.0,30104.0,False
2025,6,MD,export,166601.0,26360.0,False
2025,6,SG,export,161592.0,16200.0,False
2025,6,CY,export,136868.0,18674.0,True
2025,6,XS,export,109790.0,13930.0,False
2025,6,QA,export,97266.0,9550.0,False
2025,6,KW,export,70853.0,7367.0,False
2025,6,UZ,export,60446.0,4266.0,False
2025,6,JO,export,51673.0,3344.0,False
2025,6,GL,export,38128.0,4348.0,False
2025,6,QV,export,29112.0,2288.0,False
2025,6,TH,export,23380.0,3443.0,False
2025,6,LB,export,23327.0,2082.0,False
2025,6,FO,export,14673.0,2210.0,False
2025,6,KZ,export,14273.0,1094.0,False
2025,6,TR,export,14026.0,1226.0,False
2025,6,BH,export,13796.0,1208.0,False
2025,6,MY,export,13605.0,1531.0,False
2025,6,HK,export,12883.0,1915.0,False
2025,6,GI,export,12310.0,3592.0,False
2025,6,XC,export,11383.0,1384.0,False
2025,6,MU,export,10205.0,1028.0,False
2025,6,XL,export,8560.0,1166.0,False
2025,6,GH,export,8345.0,736.0,False
2025,6,ME,export,7358.0,550.0,False
2025,6,MN,export,5016.0,324.0,False
2025,6,MV,export,1980.0,143.0,False
2025,6,QR,export,1980.0,78.0,False
2025,6,BA,export,1878.0,151.0,False
2025,6,AO,export,1547.0,175.0,False
2025,6,QW,export,1319.0,92.0,False
2025,6,OM,export,1108.0,96.0,False
2025,6,SX,export,955.0,38.0,False
2025,6,AZ,export,880.0,55.0,False
2025,6,QS,export,397.0,20.0,False
2025,6,SC,export,226.0,18.0,False
2025,6,XK,export,180.0,19.0,False
2025,6,CI,export,177.0,15.0,False
2025,6,CW,export,148.0,30.0,False
2025,6,CV,export,143.0,21.0,False
2025,6,MR,export,130.0,15.0,False
2025,6,BJ,export,94.0,7.0,False
2025,6,SR,export,78.0,10.0,False
2025,6,GQ,export,58.0,6.0,False
2025,6,JP,export,35.0,3.0,False
2025,6,AW,export,20.0,2.0,False
2025,6,AU,export,17.0,1.0,False
2025,6,ES,import,75893547.0,11211026.0,True
2025,6,XS,import,28207908.0,3986506.0,False
2025,6,DE,import,21989236.0,2928366.0,True
2025,6,NL,import,21417256.0,2992995.0,True
2025,6,PT,import,11770304.0,2071360.0,True
2025,6,MA,import,6547131.0,1394420.0,False
2025,6,RO,import,6452439.0,938246.0,True
2025,6,PL,import,5258525.0,695685.0,True
2025,6,IT,import,3816090.0,502892.0,True
2025,6,AT,import,3444077.0,447072.0,True
2025,6,HU,import,2672950.0,410802.0,True
2025,6,FR,import,2498970.0,389877.0,True
2025,6,BE,import,2045388.0,355318.0,True
2025,6,PE,import,1973890.0,259299.0,False
2025,6,SK,import,684099.0,197678.0,True
2025,6,LV,import,622036.0,72960.0,True
2025,6,TR,import,608005.0,88469.0,False
2025,6,GE,import,473877.0,69333.0,False
2025,6,HR,import,382407.0,54212.0,True
2025,6,SE,import,123704.0,21407.0,True
2025,6,GR,import,120250.0,23010.0,True
2025,6,CL,import,96949.0,19864.0,False
2025,6,XK,import,82578.0,12596.0,False
2025,6,EE,import,77250.0,13241.0,True
2025,6,CZ,import,67293.0,8881.0,True
2025,6,MK,import,45447.0,6350.0,False
2025,6,LT,import,31915.0,4537.0,True
2025,6,ZW,import,23348.0,6437.0,False
2025,6,UA,import,23055.0,4890.0,False
2025,6,LU,import,18942.0,1358.0,True
2025,6,DK,import,16820.0,2305.0,True
2025,6,CH,import,12096.0,1440.0,False
2025,6,SI,import,11139.0,780.0,True
2025,6,BA,import,8058.0,1460.0,False
2025,6,EG,import,7836.0,1872.0,False
2025,6,IE,import,7344.0,991.0,True
2025,6,BG,import,6850.0,588.0,True
2025,6,GB,import,1703.0,248.0,False
2025,6,FI,import,1670.0,128.0,True
2025,6,QW,import,862.0,44.0,False
2025,6,LB,import,787.0,110.0,False
2025,6,PK,import,380.0,70.0,False
2025,6,US,import,191.0,30.0,False
2025,6,ZA,import,153.0,29.0,False
2025,6,JP,import,99.0,17.0,False
2025,6,MX,import,3.0,0.0,False
2025,7,DE,export,28771956.0,4745421.0,True
2025,7,GB,export,21990668.0,3547671.0,False
2025,7,NL,export,11461115.0,2009705.0,True
2025,7,ES,export,10059318.0,1816625.0,True
2025,7,PL,export,7584867.0,1309963.0,True
2025,7,CH,export,5676487.0,722429.0,False
2025,7,BE,export,5239992.0,862804.0,True
2025,7,FR,export,3947632.0,628255.0,True
2025,7,IT,export,3943935.0,624616.0,True
2025,7,IE,export,3870734.0,508474.0,True
2025,7,NO,export,3713269.0,438009.0,False
2025,7,AT,export,3345965.0,490223.0,True
2025,7,FI,export,3053700.0,401618.0,True
2025,7,LT,export,3011814.0,421753.0,True
2025,7,DK,export,2583962.0,317335.0,True
2025,7,SE,export,2543886.0,391164.0,True
2025,7,CZ,export,2514454.0,347073.0,True
2025,7,HU,export,2283457.0,376594.0,True
2025,7,LV,export,2234998.0,269249.0,True
2025,7,IL,export,2023521.0,170775.0,False
2025,7,EE,export,1736726.0,319082.0,True
2025,7,SK,export,1699018.0,248552.0,True
2025,7,HR,export,922869.0,133676.0,True
2025,7,IS,export,653327.0,77659.0,False
2025,7,PT,export,638210.0,87497.0,True
2025,7,IN,export,559919.0,58735.0,False
2025,7,BG,export,477828.0,75365.0,True
2025,7,XS,export,403097.0,99796.0,False
2025,7,AE,export,386758.0,45425.0,False
2025,7,LU,export,384801.0,45456.0,True
2025,7,GR,export,374746.0,49312.0,True
2025,7,RO,export,226583.0,71910.0,True
2025,7,RU,export,209471.0,18318.0,False
2025,7,MT,export,181814.0,30992.0,True
2025,7,SI,export,152605.0,19517.0,True
2025,7,CY,export,133472.0,15613.0,True
2025,7,MD,export,123345.0,26620.0,False
2025,7,HK,export,119292.0,14774.0,False
2025,7,SA,export,115197.0,12132.0,False
2025,7,UZ,export,95176.0,10217.0,False
2025,7,QA,export,78186.0,7381.0,False
2025,7,TR,export,63116.0,6694.0,False
2025,7,BA,export,52103.0,21080.0,False
2025,7,BY,export,50081.0,14673.0,False
2025,7,GL,export,40667.0,4705.0,False
2025,7,JO,export,39108.0,5536.0,False
2025,7,SG,export,34530.0,3285.0,False
2025,7,LB,export,30778.0,3569.0,False
2025,7,BH,export,25755.0,2708.0,False
2025,7,GE,export,16560.0,1440.0,False
2025,7,FO,export,14972.0,3317.0,False
2025,7,OM,export,13433.0,1457.0,False
2025,7,KH,export,10146.0,1130.0,False
2025,7,QV,export,10130.0,843.0,False
2025,7,GI,export,9926.0,2106.0,False
2025,7,XC,export,8543.0,1027.0,False
2025,7,XL,export,7770.0,969.0,False
2025,7,KZ,export,7750.0,661.0,False
2025,7,MY,export,7680.0,720.0,False
2025,7,KW,export,5840.0,600.0,False
2025,7,AZ,export,4441.0,415.0,False
2025,7,MV,export,4089.0,383.0,False
2025,7,TH,export,2176.0,256.0,False
2025,7,ME,export,2114.0,174.0,False
2025,7,AO,export,2058.0,243.0,False
2025,7,QR,export,1869.0,76.0,False
2025,7,QW,export,1458.0,87.0,False
2025,7,NG,export,869.0,150.0,False
2025,7,SX,export,796.0,44.0,False
2025,7,MR,export,721.0,74.0,False
2025,7,CI,export,606.0,41.0,False
2025,7,UA,export,542.0,150.0,False
2025,7,SR,export,508.0,61.0,False
2025,7,GH,export,391.0,35.0,False
2025,7,QS,export,344.0,16.0,False
2025,7,SC,export,314.0,21.0,False
2025,7,AW,export,233.0,46.0,False
2025,7,GQ,export,139.0,12.0,False
2025,7,CV,export,108.0,6.0,False
2025,7,EG,export,60.0,5.0,False
2025,7,MA,export,37.0,90.0,False
2025,7,PL,import,23583765.0,4002860.0,True
2025,7,ES,import,22226375.0,3351693.0,True
2025,7,NL,import,20666529.0,3061701.0,True
2025,7,DE,import,12232819.0,1863494.0,True
2025,7,PT,import,9889364.0,1699102.0,True
2025,7,RO,import,9502765.0,1544562.0,True
2025,7,UA,import,6130205.0,1240981.0,False
2025,7,PE,import,5845357.0,918508.0,False
2025,7,AT,import,3685259.0,519284.0,True
2025,7,XS,import,3112363.0,492743.0,False
2025,7,IT,import,2949610.0,442948.0,True
2025,7,BE,import,2764177.0,529001.0,True
2025,7,HU,import,1162626.0,230185.0,True
2025,7,MA,import,1061035.0,197808.0,False
2025,7,LV,import,843136.0,117764.0,True
2025,7,GE,import,652731.0,115505.0,False
2025,7,EE,import,548995.0,154325.0,True
2025,7,FR,import,465364.0,80467.0,True
2025,7,SK,import,309886.0,90766.0,True
2025,7,FI,import,305106.0,129685.0,True
2025,7,TR,import,191757.0,28569.0,False
2025,7,ZW,import,187632.0,89889.0,False
2025,7,BY,import,182814.0,63300.0,False
2025,7,LT,import,157485.0,25403.0,True
2025,7,HR,import,116730.0,15301.0,True
2025,7,DK,import,105591.0,20404.0,True
2025,7,BG,import,104467.0,17132.0,True
2025,7,GR,import,95491.0,14915.0,True
2025,7,SE,import,86392.0,27198.0,True
2025,7,CZ,import,73085.0,6181.0,True
2025,7,SI,import,71593.0,7483.0,True
2025,7,NA,import,53865.0,11039.0,False
2025,7,BA,import,15972.0,2722.0,False
2025,7,ZA,import,15827.0,1716.0,False
2025,7,GB,import,6803.0,1221.0,False
2025,7,LU,import,5421.0,724.0,True
2025,7,US,import,4679.0,730.0,False
2025,7,IE,import,3652.0,482.0,True
2025,7,CH,import,581.0,58.0,False
2025,7,LB,import,573.0,80.0,False
2025,7,JP,import,75.0,1.0,False
2025,7,QW,import,18.0,2.0,False
2025,8,DE,export,36358048.0,5292640.0,True
2025,8,GB,export,18683951.0,3236931.0,False
2025,8,NL,export,11875419.0,2259504.0,True
2025,8,CH,export,7964857.0,915385.0,False
2025,8,ES,export,7375106.0,1226039.0,True
2025,8,BE,export,6345051.0,1040475.0,True
2025,8,NO,export,4861991.0,568156.0,False
2025,8,IT,export,4800411.0,786563.0,True
2025,8,FR,export,4195416.0,581647.0,True
2025,8,AT,export,3450107.0,451950.0,True
2025,8,IE,export,3425170.0,505177.0,True
2025,8,DK,export,2918445.0,381135.0,True
2025,8,LT,export,2361155.0,437476.0,True
2025,8,FI,export,2337641.0,332858.0,True
2025,8,SE,export,2132573.0,421681.0,True
2025,8,PL,export,1659449.0,370884.0,True
2025,8,RU,export,1619585.0,140510.0,False
2025,8,IL,export,1326325.0,127683.0,False
2025,8,BY,export,1121046.0,521101.0,False
2025,8,EE,export,1104049.0,255609.0,True
2025,8,LV,export,1096405.0,161807.0,True
2025,8,HR,export,995725.0,145045.0,True
2025,8,CZ,export,919516.0,143513.0,True
2025,8,HU,export,833291.0,129860.0,True
2025,8,SK,export,819570.0,117932.0,True
2025,8,RO,export,798135.0,143977.0,True
2025,8,PT,export,774565.0,105369.0,True
2025,8,IS,export,528761.0,62419.0,False
2025,8,AE,export,448967.0,50395.0,False
2025,8,TR,export,441591.0,57898.0,False
2025,8,GR,export,431761.0,58076.0,True
2025,8,IN,export,321365.0,34762.0,False
2025,8,XS,export,290803.0,73947.0,False
2025,8,LU,export,290125.0,28144.0,True
2025,8,BG,export,250660.0,35097.0,True
2025,8,SA,export,247639.0,34034.0,False
2025,8,UZ,export,203569.0,18910.0,False
2025,8,SI,export,184757.0,24819.0,True
2025,8,GE,export,147761.0,10596.0,False
2025,8,QV,export,139350.0,15168.0,False
2025,8,MT,export,126697.0,21692.0,True
